step,magnitude,direction_x,direction_y,direction_z,episode
334,24.219907789981708,0.8021642567164402,0.5376215487633942,0.2597991045520429,3
335,0.0,0.0,0.0,0.0,3
336,122.88551107092152,0.9969074834164691,-0.05597230071646873,0.05515950414928244,3
337,103.87703043760513,0.9888561502448253,-0.09907511651687685,0.1111199136861415,3
338,81.98326496590256,0.977408907221467,-0.07904060748001172,0.19602145344164834,3
339,71.9657632367449,0.9953427138973945,-0.07683511580998359,0.05821723620995839,3
340,54.46590322500377,0.9631495221327152,-0.18045931617541552,0.19944280597159061,3
341,86.77866793489808,0.9081032553240843,0.4065785678424655,-0.10021150438197902,3
342,52.2664583781237,0.8653066865214853,-0.4972219592834531,-0.06336135324373537,3
343,0.0,0.0,0.0,0.0,3
344,0.0,0.0,0.0,0.0,3
345,0.0,0.0,0.0,0.0,3
346,89.83775401103766,0.9174134141732563,0.3925778787468825,0.06507869383249747,3
347,105.50310091512658,0.9007249231168213,0.4119108329324871,0.13792780140165092,3
348,102.48707418484884,0.9088643557126408,0.3792830637784002,0.17352216069070214,3
349,98.1444849615482,0.9650216096355141,0.2197016141850463,0.14305416266989684,3
350,90.92427519222953,0.9911298706575181,0.05650356283416124,0.1202868515569939,3
351,82.48671689382553,0.9771499411894272,-0.010456692779894637,0.21229378174393754,3
352,63.843031823141004,0.9874136484604851,-0.13999067578444577,0.07359957346411376,3
353,45.193764493074525,0.9463960242588862,-0.15837435510203102,0.2815175455818877,3
354,0.0,0.0,0.0,0.0,3
355,82.33194659752424,0.9947792328695699,-0.10000057521554619,-0.020350984375965137,3
356,80.62441364565215,0.9980172880155856,-0.020238595672127335,0.05959775011837197,3
357,61.955203405621546,0.9443446140114101,0.11695675621851584,0.30746441556653303,3
358,39.60895397871261,0.9569724723096196,0.04316347109562278,0.2869505209956157,3
359,0.0,0.0,0.0,0.0,3
360,91.34212915142321,0.984838454754993,-0.1557645191031703,0.07635857781152709,3
361,89.14388345719058,0.9882302704959192,-0.09780797890298489,0.11762028530028035,3
362,52.759932758088,0.9877112322141199,-0.09081491034618913,0.12719737983859147,3
363,0.0,0.0,0.0,0.0,3
364,92.07285744775801,0.9762692255037112,-0.21055942174999603,0.05062735455731485,3
365,69.6936313076481,0.9835780491449801,-0.18041724345374147,-0.0048825421388909865,3
366,0.0,0.0,0.0,0.0,3
367,89.17994390769186,0.9861273477778141,-0.152822264128339,0.06479359016999292,3
368,52.97108972501479,0.9846932900518671,-0.007093127157385832,0.17415169162656488,3
369,0.0,0.0,0.0,0.0,3
370,88.51874164649792,0.9902222043440366,-0.1379911126343416,-0.020455772584594384,3
371,74.55145352999226,0.995547121332517,-0.09417087917354365,0.004215976037562661,3
372,0.0,0.0,0.0,0.0,3
373,123.73076003733497,0.982545683089595,-0.18002999138512776,0.04683142835992292,3
374,94.36031952228916,0.9884354430492573,-0.12893428066858528,0.07982058619516041,3
375,0.0,0.0,0.0,0.0,3
376,124.75080792329341,0.9780801665372731,-0.20477861437183184,0.03774793718937804,3
377,96.92923101442099,0.9883653433669626,-0.14013925029541768,0.05911800361487597,3
378,0.0,0.0,0.0,0.0,3
379,110.16279159032194,0.9664211818300201,-0.24899645954635347,-0.0634890719895857,3
380,90.89744972951777,0.976913587341808,-0.2112663774941285,-0.03172318375321587,3
381,0.0,0.0,0.0,0.0,3
382,85.39609107934517,0.9635103617261589,-0.24410419908170816,-0.10982223182398734,3
383,0.0,0.0,0.0,0.0,3
384,110.6728972388342,0.9743566757895608,-0.21179271625473733,-0.07597969139871938,3
385,95.28992265226914,0.997627830476752,-0.058924546324264235,0.035589457551967164,3
386,0.0,0.0,0.0,0.0,3
387,113.07308406266152,0.9564970966543267,-0.26898055180117514,-0.11297241551680798,3
388,95.58419911305174,0.9662360098234042,-0.24416680385877076,-0.08228332154634588,3
389,0.0,0.0,0.0,0.0,3
390,93.01355209503528,0.9724113461272753,-0.20965576916768827,-0.10227723188776192,3
391,91.96849725437211,0.8649729788076695,0.37299895836408986,-0.3356985593868777,3
392,75.14229403423606,0.8701035709129742,0.45427047668342396,-0.19120175112206547,3
393,60.16421164951673,0.9178582952732105,0.3036465572890063,-0.2556069594362929,3
394,33.894025031692884,0.9192915547078406,0.21291277925693064,-0.3310153852645771,3
395,0.0,0.0,0.0,0.0,3
396,124.5657913198732,0.8695021673297483,0.09216227542175393,-0.48525467111342424,3
397,121.67191801715387,0.9017216761443924,0.1244227928306127,-0.41402534612171,3
398,106.07804449949676,0.9358101432270644,0.25000108522501174,-0.24851324518246004,3
399,94.09023694794622,0.9449755508662209,0.21570378667174583,-0.24595341930534442,3
400,87.85456007932203,0.9515986865098431,0.13022115824477687,-0.2783925098677787,3
401,81.09296895055351,0.9565844782648455,0.05692590192948297,-0.2858418747938411,3
402,70.50076075713994,0.928201884926496,-0.07760837564606547,-0.36389311695165955,3
403,0.0,0.0,0.0,0.0,3
404,0.0,0.0,0.0,0.0,3
405,0.0,0.0,0.0,0.0,3
406,0.0,0.0,0.0,0.0,3
407,108.59596292847122,0.9830926480242401,-0.1406609288224838,0.1172320277028208,3
408,120.58095535917683,0.971700628001651,-0.05108960591736658,0.2306246767857714,3
409,98.56012470785242,0.9468603133269381,-0.015445334983501173,0.32127400839585224,3
410,70.63019776937188,0.9322639867633373,-0.28047022592721127,0.22851763842054307,3
411,0.0,0.0,0.0,0.0,3
412,0.0,0.0,0.0,0.0,3
413,0.0,0.0,0.0,0.0,3
414,114.93323123740579,0.9077863499507268,-0.35041460706695327,0.23050714918031387,3
415,148.33364132544494,0.9003239082005825,-0.37553521636514287,0.21997763853897334,3
416,140.57225311973318,0.9095251767179584,-0.24873284894698144,0.3330103941750302,3
417,103.77899681779033,0.8982132778920492,-0.2565093843929124,0.3569535585255767,3
418,0.0,0.0,0.0,0.0,3
419,0.0,0.0,0.0,0.0,3
420,107.04549178854904,0.8404966589490221,-0.40472542747598717,0.360225893659901,3
421,0.0,0.0,0.0,0.0,3
422,0.0,0.0,0.0,0.0,3
423,171.66962944737605,0.8433776236176684,-0.41547733389810837,0.3407238895079583,3
424,174.01828460488576,0.8455744073666152,-0.42367584246027123,0.324811794747738,3
425,132.11601235017503,0.8747388762236197,-0.35762328253112285,0.32701297537455826,3
426,106.0630107706387,0.8675659604243751,-0.3484835538915782,0.3548077180550896,3
427,0.0,0.0,0.0,0.0,3
428,0.0,0.0,0.0,0.0,3
429,0.0,0.0,0.0,0.0,3
430,0.0,0.0,0.0,0.0,3
431,0.0,0.0,0.0,0.0,3
432,0.0,0.0,0.0,0.0,3
433,0.0,0.0,0.0,0.0,3
434,0.0,0.0,0.0,0.0,3
435,0.0,0.0,0.0,0.0,3
436,0.0,0.0,0.0,0.0,3
437,0.0,0.0,0.0,0.0,3
438,0.0,0.0,0.0,0.0,3
439,0.0,0.0,0.0,0.0,3
440,0.0,0.0,0.0,0.0,3
441,0.0,0.0,0.0,0.0,3
442,0.0,0.0,0.0,0.0,3
443,0.0,0.0,0.0,0.0,3
444,0.0,0.0,0.0,0.0,3
445,0.0,0.0,0.0,0.0,3
446,0.0,0.0,0.0,0.0,3
447,0.0,0.0,0.0,0.0,3
448,0.0,0.0,0.0,0.0,3
449,0.0,0.0,0.0,0.0,3
450,0.0,0.0,0.0,0.0,3
451,0.0,0.0,0.0,0.0,3
452,0.0,0.0,0.0,0.0,3
453,0.0,0.0,0.0,0.0,3
454,0.0,0.0,0.0,0.0,3
455,0.0,0.0,0.0,0.0,3
456,0.0,0.0,0.0,0.0,3
457,0.0,0.0,0.0,0.0,3
458,0.0,0.0,0.0,0.0,3
459,0.0,0.0,0.0,0.0,3
460,0.0,0.0,0.0,0.0,3
461,0.0,0.0,0.0,0.0,3
462,0.0,0.0,0.0,0.0,3
463,0.0,0.0,0.0,0.0,3
464,0.0,0.0,0.0,0.0,3
465,0.0,0.0,0.0,0.0,3
466,0.0,0.0,0.0,0.0,3
467,0.0,0.0,0.0,0.0,3
468,0.0,0.0,0.0,0.0,3
469,0.0,0.0,0.0,0.0,3
470,0.0,0.0,0.0,0.0,3
471,0.0,0.0,0.0,0.0,3
472,0.0,0.0,0.0,0.0,3
473,0.0,0.0,0.0,0.0,3
474,0.0,0.0,0.0,0.0,3
475,0.0,0.0,0.0,0.0,3
476,0.0,0.0,0.0,0.0,3
477,0.0,0.0,0.0,0.0,3
478,0.0,0.0,0.0,0.0,3
479,0.0,0.0,0.0,0.0,3
480,0.0,0.0,0.0,0.0,3
481,0.0,0.0,0.0,0.0,3
482,0.0,0.0,0.0,0.0,3
483,0.0,0.0,0.0,0.0,3
484,0.0,0.0,0.0,0.0,3
485,0.0,0.0,0.0,0.0,3
486,0.0,0.0,0.0,0.0,3
487,0.0,0.0,0.0,0.0,3
488,0.0,0.0,0.0,0.0,3
489,0.0,0.0,0.0,0.0,3
490,0.0,0.0,0.0,0.0,3
491,0.0,0.0,0.0,0.0,3
492,0.0,0.0,0.0,0.0,3
493,0.0,0.0,0.0,0.0,3
494,0.0,0.0,0.0,0.0,3
495,0.0,0.0,0.0,0.0,3
496,0.0,0.0,0.0,0.0,3
497,0.0,0.0,0.0,0.0,3
498,0.0,0.0,0.0,0.0,3
499,0.0,0.0,0.0,0.0,3
0,0.0,0.0,0.0,0.0,4
1,0.0,0.0,0.0,0.0,4
2,9.644988018977514,-2.4098957721744346e-16,5.178936017784433e-17,-0.999999998963192,4
3,6.031153261816477,-4.58595710520945e-16,1.4815337262236042e-17,-0.9999999983419423,4
4,5.092700307636496,1.046531531389797e-16,-1.4149564297105968e-17,-0.9999999980364052,4
5,4.861740955112484,2.1564020529839083e-16,-2.3938628534975143e-17,-0.9999999979431237,4
6,4.8157459922456045,4.1377908219189574e-17,-1.873802316925473e-17,-0.9999999979234785,4
7,4.816921331523284,1.2172653213252804e-17,-2.8803204773187036e-17,-0.9999999979239852,4
8,4.829662914334221,3.894578378137754e-16,-2.884825705123412e-17,-0.9999999979294621,4
9,4.8429224272112155,2.1984169471688493e-16,-1.985002071145418e-17,-0.9999999979351311,4
10,4.854113232707786,1.791658943519749e-16,-1.521535235672017e-17,-0.9999999979398915,4
11,4.863149495362542,5.269097366814908e-16,-1.3114832206291272e-17,-0.9999999979437194,4
12,4.870414307528517,4.541760240138896e-16,-1.0315190106492434e-17,-0.9999999979467866,4
13,4.87629072737852,2.432779685055919e-16,-1.3023068028802461e-17,-0.999999997949261,4
14,4.881081585867564,-3.0255044793869e-16,-3.2122948129904868e-18,-0.9999999979512738,4
15,4.8850152627731696,7.511585134712438e-17,2.457676682590763e-18,-0.9999999979529235,4
16,4.888264017864344,-2.8212470133542484e-16,3.4130635451559903e-19,-0.999999997954284,4
17,4.89095957740488,-6.301863178861163e-17,1.2387451673406259e-18,-0.9999999979554115,4
18,4.893204322459621,1.7676840114673323e-16,-7.242007496710241e-18,-0.9999999979563494,4
19,4.895079034497763,1.0602031623760606e-16,4.0036035178592045e-18,-0.9999999979571321,4
20,4.896648277303963,2.3817988428759803e-17,7.19414471021029e-18,-0.9999999979577867,4
21,4.897964202511882,1.4406394116485003e-16,7.52857401950504e-18,-0.9999999979583355,4
22,4.899069299335973,3.1878256845322134e-17,1.0637677510344467e-17,-0.999999997958796,4
23,4.899998425184519,1.2810250466531047e-16,3.92236935965866e-18,-0.999999997959183,4
24,4.900780335933849,2.845767146312718e-17,8.308259167037003e-18,-0.9999999979595087,4
25,4.901438860224362,9.580459961752246e-17,9.67453242515948e-19,-0.9999999979597828,4
26,4.901993814918459,8.73323035048325e-17,-5.278449856166169e-18,-0.9999999979600137,4
27,4.902461728478013,1.9460853419125747e-17,8.644930334941746e-18,-0.9999999979602084,4
28,4.902856419125685,-3.9497735676332475e-16,1.09420437905475e-17,-0.9999999979603726,4
29,4.903189461379431,5.238584354969559e-17,-3.299842995263717e-18,-0.9999999979605112,4
30,4.903470565517242,1.1700860956416365e-17,1.5502221568452553e-17,-0.9999999979606281,4
31,4.90370788826092,2.576566117125059e-18,1.4079477237663034e-17,-0.9999999979607268,4
32,4.903908288533163,7.269436500198866e-19,8.184853746767639e-18,-0.9999999979608102,4
33,4.904077538945909,-1.0237667293415815e-20,-2.9039793160865283e-18,-0.9999999979608806,4
34,4.90422050133092,-1.1272278641360256e-21,2.2033961872256363e-18,-0.99999999796094,4
35,4.90434127287235,-4.650055924129755e-16,7.685266034339722e-18,-0.9999999979609902,4
36,4.904443308072922,3.624287955968058e-17,-2.0788615540190166e-18,-0.9999999979610327,4
37,4.904529520763443,8.353754281668578e-18,4.4545441156165025e-18,-0.9999999979610684,4
38,4.904602369568947,9.08845107565617e-17,-9.015265010469175e-18,-0.9999999979610987,4
39,4.904663929618469,2.034611466509465e-17,7.86996897583726e-18,-0.9999999979611244,4
40,4.904715952784144,5.353526522745156e-17,-3.483856899011477e-18,-0.9999999979611459,4
41,4.904759918335711,1.2000767170222535e-17,1.0199609693807048e-17,-0.9999999979611642,4
42,4.904797075570911,2.7944900284059077e-18,5.056198892683133e-18,-0.9999999979611797,4
43,4.904828479718025,5.223891543704866e-19,-6.46216031600051e-18,-0.9999999979611928,4
44,4.904855022189872,2.379144090248485e-19,1.3240413064406045e-18,-0.9999999979612038,4
45,4.90487745609097,1.7273817197268317e-19,1.5157437619244592e-17,-0.9999999979612131,4
46,4.904896417730767,1.3835519094430188e-19,-1.4338229920093907e-17,-0.999999997961221,4
47,4.904912444775524,6.597466363928362e-17,-1.1979138154934192e-17,-0.9999999979612276,4
48,4.904925991567547,1.474625806059442e-17,-6.812363846253272e-18,-0.9999999979612333,4
49,4.904937442057962,3.3799199769028112e-18,9.837021242367044e-18,-0.9999999979612381,4
50,4.904947120726272,5.656798427548503e-19,1.0605794831247302e-17,-0.9999999979612421,4
51,4.9049553018020156,2.808033391213034e-19,-8.969037747724109e-18,-0.9999999979612455,4
52,4.904962217053817,1.3000563055352062e-19,-1.50757495417486e-17,-0.9999999979612483,4
53,4.904968062369013,3.068049815542226e-19,8.553390803694585e-18,-0.9999999979612507,4
54,4.904973003312103,4.65636808214463e-20,1.3516100226120418e-17,-0.9999999979612528,4
55,4.904977179821325,1.653375881206202e-19,-1.1087995819920542e-17,-0.9999999979612545,4
56,4.904980710176945,1.3260872530413566e-19,4.050412943097941e-18,-0.999999997961256,4
57,4.904983694354539,-1.0904477908010464e-19,-4.302791071150227e-18,-0.9999999979612573,4
58,4.904986216858641,-1.2023214327598866e-16,-1.7368779834366185e-17,-0.9999999979612583,4
59,4.904988349117664,-2.6804237685671616e-17,5.1843117967168315e-18,-0.9999999979612592,4
60,4.9049901515076275,-5.8689442187748785e-18,1.908539419306408e-17,-0.9999999979612599,4
61,4.904991675062706,-1.1272935599942726e-18,7.293740772468994e-18,-0.9999999979612606,4
62,4.904992962921029,-2.422548242951532e-19,-4.8153480164304694e-18,-0.9999999979612612,4
63,4.904994051546428,-2.3784084000396875e-19,6.369279534083411e-18,-0.9999999979612616,4
64,4.904994971761152,-4.883561049373518e-17,-1.3124991469157975e-17,-0.9999999979612619,4
65,4.904995749618984,-1.0946650818591643e-17,-9.469321602641878e-18,-0.9999999979612623,4
66,4.904996407142846,-2.6216446032729283e-18,6.623894308450925e-18,-0.9999999979612625,4
67,4.904996962948614,-6.675112751691359e-19,-3.1186649127667723e-18,-0.9999999979612628,4
68,4.904997432772162,4.638163445387708e-16,-1.0095219888806208e-17,-0.9999999979612629,4
69,4.9049978299149375,-1.568447808969896e-16,-8.438341385513501e-20,-0.9999999979612632,4
70,4.9049981656205945,-3.5006793223568896e-17,6.8887453309164814e-18,-0.9999999979612633,4
71,4.904998449393407,-8.11313889904412e-18,3.0343128934746854e-18,-0.9999999979612634,4
72,4.904998689267285,-1.6096750018580972e-18,1.3560033378870867e-17,-0.9999999979612635,4
73,4.904998892033398,-1.4821316797494408e-20,-9.97067038050414e-18,-0.9999999979612636,4
74,4.904999063432128,4.295547728329573e-20,-9.995907717280055e-18,-0.9999999979612636,4
75,4.9049992083160365,5.948179547298774e-20,-1.7531476566219362e-18,-0.9999999979612637,4
76,4.904999330786854,1.21650160878646e-19,1.7052531616550288e-17,-0.9999999979612637,4
77,4.904999434311797,-1.6730099938428204e-19,-1.4143091575645817e-17,-0.9999999979612638,4
78,4.904999521821805,1.5168708649982346e-19,-1.109189937787161e-18,-0.9999999979612638,4
79,4.9049995957943135,-4.903989954043262e-17,9.997287063812834e-18,-0.9999999979612638,4
80,4.90499965832349,-1.0800185353923123e-17,4.862377366658084e-19,-0.9999999979612639,4
81,4.904999711179647,-1.2321703269532766e-16,-1.0496430196109724e-17,-0.9999999979612639,4
82,4.904999755859103,-2.75133296728489e-17,1.6349399207333132e-18,-0.9999999979612639,4
83,4.904999793626826,-5.4766954814798645e-17,-1.230496900951694e-17,-0.9999999979612639,4
84,4.904999825552016,-1.2249676181991651e-17,6.831366459980677e-18,-0.9999999979612639,4
85,4.904999852538507,-2.743205736198353e-18,1.3327850871195282e-17,-0.9999999979612639,4
86,4.904999875350267,-6.9713083625029335e-19,-7.574047828583834e-18,-0.9999999979612639,4
87,4.904999894633107,-2.366561322571201e-19,-6.381391817631733e-18,-0.999999997961264,4
88,4.9049999109329985,1.2075977320624552e-19,-3.106184015886878e-18,-0.999999997961264,4
89,4.904999924711346,2.0800438467970553e-20,4.663422662693164e-18,-0.999999997961264,4
90,4.904999936358223,4.8837154790253006e-17,5.386282397742687e-18,-0.999999997961264,4
91,4.904999946203365,1.0829498704078477e-17,-1.3568965811098654e-18,-0.999999997961264,4
92,4.904999954525536,2.5968086217536596e-18,-1.4105002150747935e-17,-0.999999997961264,4
93,4.904999961560247,4.300456615239114e-19,2.1024667559371633e-17,-0.999999997961264,4
94,4.904999967506743,1.4271985305584094e-19,-5.6373055885368196e-18,-0.999999997961264,4
95,4.904999972533319,1.679643986608468e-20,-8.111135447084225e-18,-0.999999997961264,4
96,4.904999976782342,9.514917891014853e-20,4.023210801868163e-18,-0.999999997961264,4
97,4.904999980374001,4.1272694636840464e-20,-2.1291844795225827e-18,-0.999999997961264,4
98,4.904999983410075,4.840192841088841e-20,1.4710651028456423e-17,-0.999999997961264,4
99,4.904999985976479,-2.2319103834035305e-20,-8.144426245057418e-18,-0.999999997961264,4
100,4.90499998814588,1.83849171168635e-19,-7.843703271471977e-18,-0.999999997961264,4
101,4.904999989979659,6.939843535742071e-20,1.0318372801171265e-17,-0.999999997961264,4
102,4.904999991529787,9.498325928720082e-20,-1.6819641404032037e-19,-0.999999997961264,4
103,4.9049999928400805,-1.9681083404069865e-20,-1.5016178388903903e-17,-0.999999997961264,4
104,4.9049999939477,1.4888393356792922e-20,1.961017613549398e-18,-0.999999997961264,4
105,4.904999994883967,3.111695532685751e-19,-4.360626390369846e-18,-0.999999997961264,4
106,4.90499999567539,2.5283535130946113e-20,7.977047409876605e-18,-0.999999997961264,4
107,4.904999996344405,2.5082768441959877e-20,1.546464546409325e-17,-0.999999997961264,4
108,4.904999996909911,-1.618885312907509e-19,-7.779862887058787e-18,-0.999999997961264,4
109,4.904999997387922,-8.085497974755552e-20,-1.7145103624338078e-17,-0.999999997961264,4
110,4.904999997792007,-6.612188315494902e-20,6.879948722104214e-18,-0.999999997961264,4
111,4.90499999813357,-1.4648875232994234e-19,2.399636779790674e-18,-0.999999997961264,4
112,4.904999998422305,5.855377601851971e-20,-1.0694285338827895e-17,-0.999999997961264,4
113,4.9049999986663835,1.1974454280755127e-19,-2.6530493075565758e-18,-0.999999997961264,4
114,4.9049999988726825,-1.7382160171052792e-19,1.1329811908039247e-17,-0.999999997961264,4
115,4.904999999047069,3.1006427161475565e-20,-1.2068416245133532e-17,-0.999999997961264,4
116,4.904999999194497,1.4157195472201965e-19,-2.3336980560162968e-18,-0.999999997961264,4
117,4.904999999319086,2.3087226739520777e-20,3.6097669560662644e-18,-0.999999997961264,4
118,4.904999999424442,2.4691505451550272e-19,-6.257399386213109e-18,-0.999999997961264,4
119,4.904999999513464,-4.649279393011946e-20,9.463361844690087e-18,-0.999999997961264,4
120,4.904999999588721,-6.622053129633118e-20,1.1112083980544064e-17,-0.999999997961264,4
121,4.904999999652362,3.4159883182743287e-20,-8.014382557101588e-18,-0.999999997961264,4
122,4.904999999706133,-2.3074067414087966e-20,-1.5325693093862843e-17,-0.999999997961264,4
123,4.90499999975158,-2.1869803343643492e-19,-1.1046954254840509e-17,-0.999999997961264,4
124,4.904999999790022,6.57675985902755e-17,-8.086086781199414e-18,-0.999999997961264,4
125,4.904999999822512,2.2470918979364065e-16,-8.544549810393537e-18,-0.999999997961264,4
126,4.904999999849979,5.003657947442792e-17,2.9307198809528382e-18,-0.999999997961264,4
127,4.904999999873172,1.1096665188248917e-17,1.2114915835502077e-17,-0.999999997961264,4
128,4.904999999892777,2.27119416568442e-18,1.1958044725499926e-17,-0.999999997961264,4
129,4.904999999909377,4.520979328251115e-19,1.687423374249217e-17,-0.999999997961264,4
130,4.904999999923397,-3.0140810746658256e-20,1.0210390928473024e-17,-0.999999997961264,4
131,4.9049999999352325,-7.91711710838757e-20,-5.7661806005007296e-18,-0.999999997961264,4
132,4.904999999945257,6.070339423915894e-20,-8.070881022305826e-19,-0.999999997961264,4
133,4.904999999953736,4.880507509203378e-17,3.0093085474087666e-18,-0.999999997961264,4
134,4.904999999960889,1.0937673369044834e-17,7.915198728986773e-18,-0.999999997961264,4
135,4.904999999966951,2.5256602444271477e-18,4.2699787809311856e-18,-0.999999997961264,4
136,4.904999999972043,3.967250630479427e-19,-1.872249802062586e-18,-0.999999997961264,4
137,4.904999999976367,4.694260101237694e-20,-1.1563395875400313e-18,-0.999999997961264,4
138,4.9049999999800455,-7.565938582878493e-20,6.4531932226152455e-18,-0.999999997961264,4
139,4.904999999983124,-1.206378372380751e-19,2.0040594128208368e-18,-0.999999997961264,4
140,4.904999999985728,-1.5238779217597494e-19,7.966938292935564e-18,-0.999999997961264,4
141,4.9049999999879415,4.34246028393692e-22,-5.611105099642793e-18,-0.999999997961264,4
142,4.904999999989813,1.0543003936300366e-19,3.888500883790834e-18,-0.999999997961264,4
143,4.904999999991366,-1.828955252162023e-20,-8.881659473498957e-18,-0.999999997961264,4
144,4.904999999992727,1.148780794939751e-19,-6.84357323875994e-18,-0.999999997961264,4
145,4.904999999993844,1.914343533059914e-19,-2.1296526692884852e-18,-0.999999997961264,4
146,4.904999999994793,2.2230003690966706e-19,1.1376495601605318e-17,-0.999999997961264,4
147,4.904999999995593,-1.8729010233829721e-19,4.990335705636859e-18,-0.999999997961264,4
148,4.904999999996299,-2.220951688268281e-19,8.210879263412951e-19,-0.999999997961264,4
149,4.904999999996858,-4.97729090244852e-20,-1.5710441374679347e-17,-0.999999997961264,4
150,4.904999999997342,1.4051116069031212e-19,9.301012164948582e-18,-0.999999997961264,4
151,4.904999999997743,3.8996344456296744e-19,-8.319322058202018e-18,-0.999999997961264,4
152,4.904999999998107,-2.0885152578878216e-19,5.195590704418669e-18,-0.999999997961264,4
153,4.904999999998386,1.796834157216247e-19,7.390446382390185e-18,-0.999999997961264,4
154,4.904999999998646,-3.409542580027464e-20,6.3711654570713585e-18,-0.999999997961264,4
155,4.904999999998849,2.434383129311523e-19,-1.2858607283868588e-17,-0.999999997961264,4
156,4.9049999999990455,4.9212757811273104e-17,3.48019832680558e-18,-0.999999997961264,4
157,4.904999999999192,1.0543085467528655e-17,1.3568728284930882e-17,-0.999999997961264,4
158,4.904999999999317,-4.622094372947675e-16,-8.452327962900242e-18,-0.999999997961264,4
159,4.904999999999411,3.701714698939774e-17,5.475108480811394e-18,-0.999999997961264,4
160,4.904999999999505,8.087665446890916e-18,-2.1444525107266183e-18,-0.999999997961264,4
161,4.90499999999958,1.631562204102691e-18,9.607009720564973e-18,-0.999999997961264,4
162,4.904999999999651,4.830901324052288e-19,5.628742410625662e-18,-0.999999997961264,4
163,4.904999999999703,4.870065543864517e-17,-5.282967015094079e-18,-0.999999997961264,4
164,4.904999999999763,1.1082230927369612e-17,2.94597077817689e-18,-0.999999997961264,4
165,4.90499999999979,2.149460999793537e-18,-7.287873111748765e-18,-0.999999997961264,4
166,4.904999999999802,7.322489962074079e-19,7.057651157352434e-18,-0.999999997961264,4
167,4.904999999999854,2.6920901838011663e-19,5.395929311770482e-19,-0.999999997961264,4
168,4.904999999999864,-3.5203323649957987e-20,-6.8120782032500485e-18,-0.999999997961264,4
169,4.904999999999885,-1.651589719169941e-19,-8.727304404208768e-18,-0.999999997961264,4
170,4.904999999999919,-2.064504460667806e-19,7.817187554086981e-18,-0.999999997961264,4
171,4.9049999999999265,-3.7656404687422397e-20,-1.8737837041348245e-18,-0.999999997961264,4
172,4.904999999999955,1.9415004552142135e-19,-1.445555463465652e-17,-0.999999997961264,4
173,4.9049999999999265,3.478179291619981e-20,-7.454630272304694e-18,-0.999999997961264,4
174,4.904999999999965,-7.557565831260587e-20,1.4435261774767783e-17,-0.999999997961264,4
175,4.904999999999957,1.150415315335382e-19,6.73331297872744e-18,-0.999999997961264,4
176,4.904999999999966,1.578748626057325e-19,3.946028384537754e-18,-0.999999997961264,4
177,4.9049999999999745,1.207493877061055e-19,-1.1990218391110148e-17,-0.999999997961264,4
178,4.904999999999971,8.924682617025479e-17,3.860043374757937e-19,-0.999999997961264,4
179,4.904999999999964,1.4040748201738617e-16,8.758487010146211e-20,-0.999999997961264,4
180,4.9049999999999905,3.1171781579827006e-17,-2.6271765208311777e-18,-0.999999997961264,4
181,4.904999999999982,7.334989441746858e-17,-8.132556140497085e-18,-0.999999997961264,4
182,0.0,0.0,0.0,0.0,4
183,14.276284001668657,0.03763758544893763,-0.018102355720252546,-0.9991274770908997,4
184,0.0,0.0,0.0,0.0,4
185,0.0,0.0,0.0,0.0,4
186,0.0,0.0,0.0,0.0,4
187,0.0,0.0,0.0,0.0,4
188,0.0,0.0,0.0,0.0,4
189,0.0,0.0,0.0,0.0,4
190,0.0,0.0,0.0,0.0,4
191,0.0,0.0,0.0,0.0,4
192,0.0,0.0,0.0,0.0,4
193,0.0,0.0,0.0,0.0,4
194,0.0,0.0,0.0,0.0,4
195,0.0,0.0,0.0,0.0,4
196,0.0,0.0,0.0,0.0,4
197,0.0,0.0,0.0,0.0,4
198,0.0,0.0,0.0,0.0,4
199,0.0,0.0,0.0,0.0,4
200,0.0,0.0,0.0,0.0,4
201,0.0,0.0,0.0,0.0,4
202,0.0,0.0,0.0,0.0,4
203,0.0,0.0,0.0,0.0,4
204,0.0,0.0,0.0,0.0,4
205,0.0,0.0,0.0,0.0,4
206,0.0,0.0,0.0,0.0,4
207,0.0,0.0,0.0,0.0,4
208,0.0,0.0,0.0,0.0,4
209,0.0,0.0,0.0,0.0,4
210,0.0,0.0,0.0,0.0,4
211,0.0,0.0,0.0,0.0,4
212,0.0,0.0,0.0,0.0,4
213,0.0,0.0,0.0,0.0,4
214,0.0,0.0,0.0,0.0,4
215,0.0,0.0,0.0,0.0,4
216,0.0,0.0,0.0,0.0,4
217,0.0,0.0,0.0,0.0,4
218,0.0,0.0,0.0,0.0,4
219,0.0,0.0,0.0,0.0,4
220,0.0,0.0,0.0,0.0,4
221,0.0,0.0,0.0,0.0,4
222,0.0,0.0,0.0,0.0,4
223,0.0,0.0,0.0,0.0,4
224,0.0,0.0,0.0,0.0,4
225,0.0,0.0,0.0,0.0,4
226,0.0,0.0,0.0,0.0,4
227,0.0,0.0,0.0,0.0,4
228,0.0,0.0,0.0,0.0,4
229,0.0,0.0,0.0,0.0,4
230,0.0,0.0,0.0,0.0,4
231,0.0,0.0,0.0,0.0,4
232,0.0,0.0,0.0,0.0,4
233,0.0,0.0,0.0,0.0,4
234,0.0,0.0,0.0,0.0,4
235,0.0,0.0,0.0,0.0,4
236,0.0,0.0,0.0,0.0,4
237,0.0,0.0,0.0,0.0,4
238,0.0,0.0,0.0,0.0,4
